paper_id,provider,decision,reason
1111,openai,exclude,EC1
1112,openai,exclude,EC1
1113,openai,exclude,EC1
1114,openai,exclude,EC1
1115,openai,exclude,EC1
1116,openai,exclude,EC1
1117,openai,exclude,EC1
1118,openai,exclude,EC1
1119,openai,exclude,EC2
1120,openai,exclude,EC1
1121,openai,exclude,EC1
1122,openai,exclude,EC1
1123,openai,exclude,EC1
1124,openai,exclude,EC1
1125,openai,exclude,EC1
1126,openai,exclude,EC1
1127,openai,exclude,EC1
1128,openai,exclude,EC1
1129,openai,exclude,EC1
1130,openai,include,doubt
1131,openai,exclude,EC1
1132,openai,exclude,EC1
1133,openai,exclude,EC1
1134,openai,exclude,EC1
1135,openai,exclude,EC1
1136,openai,exclude,EC1
1137,openai,exclude,EC1
1138,openai,exclude,EC1
1139,openai,exclude,EC1
1140,openai,exclude,EC1
1141,openai,exclude,EC1
1142,openai,exclude,EC1
1143,openai,exclude,EC1
1144,openai,exclude,EC1
1145,openai,exclude,EC1
1146,openai,exclude,EC1
1147,openai,exclude,EC2
1148,openai,exclude,EC1
1149,openai,exclude,EC1
1150,openai,exclude,EC1
1151,openai,exclude,EC1
1152,openai,exclude,EC1
1153,openai,exclude,EC1
1154,openai,exclude,EC1
1155,openai,exclude,EC2
1156,openai,exclude,EC1
1157,openai,exclude,EC2
1158,openai,exclude,EC1
1159,openai,exclude,EC1
1160,openai,exclude,EC1
1161,openai,exclude,EC2
1162,openai,exclude,EC1
1163,openai,exclude,EC1
1164,openai,exclude,EC1
1165,openai,exclude,EC1
1166,openai,exclude,EC1
1167,openai,exclude,EC1
1168,openai,exclude,EC1
1169,openai,exclude,EC1
1170,openai,exclude,EC1
1171,openai,exclude,EC2
1172,openai,exclude,EC1
1173,openai,exclude,EC1
1174,openai,exclude,EC1
1175,openai,exclude,EC1
1176,openai,exclude,EC1
1177,openai,exclude,EC1
1178,openai,exclude,EC1
1179,openai,exclude,EC1
1180,openai,exclude,EC1
1181,openai,exclude,EC1
1182,openai,exclude,EC1
1183,openai,exclude,EC1
1184,openai,exclude,EC1
1185,openai,exclude,EC1
1186,openai,exclude,EC1
1187,openai,exclude,EC1
1188,openai,include,doubt
1189,openai,exclude,EC1
1190,openai,exclude,EC1
1191,openai,exclude,EC2
1192,openai,exclude,EC1
1193,openai,exclude,EC1
1194,openai,exclude,EC1
1195,openai,exclude,EC2
1196,openai,exclude,EC2
1197,openai,exclude,EC2
1198,openai,exclude,EC2
1199,openai,exclude,EC1
1200,openai,exclude,EC1
1201,openai,exclude,EC1
1202,openai,exclude,EC1
1203,openai,exclude,EC2
1204,openai,exclude,EC1
1205,openai,include,IC1
1206,openai,exclude,EC1
1207,openai,exclude,EC1|EC2
1208,openai,exclude,EC1
1209,openai,exclude,EC2
1210,openai,exclude,EC1
1211,openai,exclude,EC1
1212,openai,exclude,EC1
1213,openai,exclude,EC1
1214,openai,exclude,EC1
1215,openai,exclude,EC2
1216,openai,exclude,EC1
1217,openai,include,IC1
1218,openai,exclude,EC1
1219,openai,exclude,EC1
1220,openai,exclude,EC1
1221,openai,exclude,EC1
1222,openai,exclude,EC2
1223,openai,include,IC1
1224,openai,exclude,EC2
1225,openai,exclude,EC1
1226,openai,exclude,EC1
1227,openai,include,IC1
1228,openai,exclude,EC1
1229,openai,exclude,EC2
1230,openai,exclude,EC1
1231,openai,exclude,EC1
1232,openai,exclude,EC1
1233,openai,exclude,EC1
1234,openai,exclude,EC1
1235,openai,include,IC1
1236,openai,exclude,EC1
1237,openai,exclude,EC2
1238,openai,exclude,EC1
1239,openai,exclude,EC1
1240,openai,include,doubt
1241,openai,exclude,EC1
1242,openai,exclude,EC2
1243,openai,include,IC1
1244,openai,exclude,EC1
1245,openai,exclude,EC1
1246,openai,exclude,EC1
1247,openai,exclude,EC1
1248,openai,exclude,EC1
1249,openai,exclude,EC1
1250,openai,exclude,EC2
1251,openai,exclude,EC1
1252,openai,exclude,EC1
1253,openai,exclude,EC2
1254,openai,exclude,EC1
1255,openai,exclude,EC1
1256,openai,exclude,EC1
1257,openai,exclude,EC2
1258,openai,exclude,EC1
1259,openai,exclude,EC1
1260,openai,exclude,EC1
1261,openai,exclude,EC1
1262,openai,include,doubt
1263,openai,exclude,EC2
1264,openai,include,IC1
1265,openai,exclude,EC1
1266,openai,exclude,EC2
1267,openai,exclude,EC1
1268,openai,exclude,EC1
1269,openai,exclude,EC1
1270,openai,include,IC1
1271,openai,exclude,EC1
1272,openai,exclude,EC1
1273,openai,exclude,EC1
1274,openai,include,doubt
1275,openai,exclude,EC1
1276,openai,exclude,EC1
1277,openai,exclude,EC1
1278,openai,exclude,EC2
1279,openai,exclude,EC1
1280,openai,exclude,EC1
1281,openai,include,doubt
1282,openai,exclude,EC2
1283,openai,include,doubt
1284,openai,include,IC1
1285,openai,exclude,EC2
1286,openai,exclude,EC1
1287,openai,exclude,EC2
1288,openai,exclude,EC1
1289,openai,include,doubt
1290,openai,exclude,EC1
1291,openai,exclude,EC1
1292,openai,exclude,EC2
1293,openai,include,doubt
1294,openai,exclude,EC2
1295,openai,exclude,EC1
1296,openai,exclude,EC1
1297,openai,exclude,EC1
1298,openai,exclude,EC2
1299,openai,exclude,EC2
1300,openai,exclude,EC2
1301,openai,exclude,EC2
1302,openai,exclude,EC1
1303,openai,exclude,EC2
1304,openai,exclude,EC1
1305,openai,exclude,EC1
1306,openai,exclude,EC1
1307,openai,exclude,EC1
1308,openai,exclude,EC1
1309,openai,exclude,EC1
1310,openai,exclude,EC1
1311,openai,exclude,EC1
1312,openai,exclude,EC1
1313,openai,exclude,EC1
1314,openai,exclude,EC1
1315,openai,exclude,EC2
1316,openai,exclude,EC1
1317,openai,exclude,EC1
1318,openai,include,doubt
1319,openai,exclude,EC2
1320,openai,exclude,EC1|EC2
1321,openai,exclude,EC1
1322,openai,exclude,EC1
1323,openai,exclude,EC1
1324,openai,exclude,EC1
1325,openai,exclude,EC1
1326,openai,exclude,EC1
1327,openai,exclude,EC2
1328,openai,exclude,EC1
1329,openai,exclude,EC1
1330,openai,include,doubt
1331,openai,include,doubt
1332,openai,include,IC1
1333,openai,include,doubt
1334,openai,include,IC1
1335,openai,exclude,EC1|EC2
1336,openai,exclude,EC1
1337,openai,exclude,EC1
1338,openai,exclude,EC2
1339,openai,exclude,EC1
1340,openai,exclude,EC1
1341,openai,include,IC1
1342,openai,include,IC1
1343,openai,exclude,EC1
1344,openai,exclude,EC2
1345,openai,exclude,EC1
1346,openai,exclude,EC2
1347,openai,exclude,EC1
1348,openai,exclude,EC2
1349,openai,exclude,EC1
1350,openai,exclude,EC2
1351,openai,exclude,EC1
1352,openai,exclude,EC2
1353,openai,include,IC1
1354,openai,exclude,EC1
1355,openai,exclude,EC2
1356,openai,exclude,EC2
1357,openai,exclude,EC1
1358,openai,exclude,EC1
1359,openai,exclude,EC2
1360,openai,exclude,EC2
1361,openai,exclude,EC1
1362,openai,exclude,EC1
1363,openai,exclude,EC1
1364,openai,exclude,EC2
1365,openai,exclude,EC1
1366,openai,exclude,EC2
1367,openai,exclude,EC1
1368,openai,exclude,EC2
1369,openai,exclude,EC1
1370,openai,exclude,EC1
1371,openai,include,IC1|IC2
1372,openai,include,IC2
1373,openai,exclude,EC1
1374,openai,exclude,EC1
1375,openai,exclude,EC1
1376,openai,exclude,EC1
1377,openai,exclude,EC1
1378,openai,exclude,EC1
1379,openai,exclude,EC1
1380,openai,include,doubt
1381,openai,exclude,EC1
1382,openai,exclude,EC2
1383,openai,exclude,EC1
1384,openai,exclude,EC2
1385,openai,exclude,EC1
1386,openai,exclude,EC2
1387,openai,exclude,EC1
1388,openai,include,IC1
1389,openai,exclude,EC1
1390,openai,exclude,EC1
1391,openai,exclude,EC1
1392,openai,exclude,EC1
1393,openai,exclude,EC2
1394,openai,exclude,EC2
1395,openai,exclude,EC1
1396,openai,exclude,EC1
1397,openai,exclude,EC1
1398,openai,exclude,EC1
1399,openai,exclude,EC1
1400,openai,include,IC1
1401,openai,exclude,EC2
1402,openai,exclude,EC2
1403,openai,exclude,EC1
1404,openai,exclude,EC1
1405,openai,exclude,EC2
1406,openai,exclude,EC1
1407,openai,exclude,EC1
1408,openai,exclude,EC1
1409,openai,exclude,EC1
1410,openai,exclude,EC2
1411,openai,exclude,EC2
1412,openai,exclude,EC1
1413,openai,exclude,EC1
1414,openai,exclude,EC1
1415,openai,exclude,EC1
1416,openai,exclude,EC1
1417,openai,exclude,EC1
1418,openai,exclude,EC1
1419,openai,exclude,EC1
1420,openai,exclude,EC1
1421,openai,exclude,EC1
1422,openai,exclude,EC2
1423,openai,exclude,EC1
1424,openai,exclude,EC1
1425,openai,exclude,EC1
1426,openai,exclude,EC1
1427,openai,exclude,EC1
1428,openai,exclude,EC2
1429,openai,exclude,EC1
1430,openai,exclude,EC1
1431,openai,exclude,EC1
1432,openai,exclude,EC2
1433,openai,exclude,EC1
1434,openai,exclude,EC2
1435,openai,exclude,EC1
1436,openai,exclude,EC2
1437,openai,exclude,EC1
1438,openai,exclude,EC1
1439,openai,exclude,EC1
1440,openai,exclude,EC2
1441,openai,exclude,EC1|EC2
1442,openai,exclude,EC2
1443,openai,exclude,EC2
1444,openai,include,IC1|IC2
1445,openai,exclude,EC1
1446,openai,exclude,EC2
1447,openai,exclude,EC1
1448,openai,exclude,EC1
1449,openai,include,doubt
1450,openai,exclude,EC2
1451,openai,exclude,EC1
1452,openai,exclude,EC2
1453,openai,exclude,EC1
1454,openai,exclude,EC1
1455,openai,exclude,EC1
1456,openai,include,IC1
1457,openai,exclude,EC1
1458,openai,exclude,EC1
1459,openai,exclude,EC2
1460,openai,exclude,EC1
1461,openai,include,doubt
1462,openai,include,IC1
1463,openai,exclude,EC1
1464,openai,exclude,EC1
1465,openai,exclude,EC1|EC2
1466,openai,exclude,EC2
1467,openai,include,IC1
1468,openai,exclude,EC2
1469,openai,exclude,EC1
1470,openai,exclude,EC2
1471,openai,exclude,EC1
1472,openai,exclude,EC2
1473,openai,exclude,EC2
1474,openai,exclude,EC1
1475,openai,exclude,EC2
1476,openai,exclude,EC2
1477,openai,exclude,EC2
1478,openai,exclude,EC1
1479,openai,exclude,EC1
1480,openai,exclude,EC1
1481,openai,exclude,EC2
1482,openai,exclude,EC1
1483,openai,include,IC1
1484,openai,exclude,EC2
1485,openai,exclude,EC2
1486,openai,exclude,EC1
1487,openai,exclude,EC1
1488,openai,exclude,EC1
1489,openai,include,IC1
1490,openai,include,IC1
1491,openai,exclude,EC1
1492,openai,exclude,EC2
1493,openai,exclude,EC1
1494,openai,exclude,EC1
1495,openai,exclude,EC1
1496,openai,exclude,EC1
1497,openai,exclude,EC1
1498,openai,exclude,EC1
1499,openai,exclude,EC1
1500,openai,exclude,EC2
1501,openai,exclude,EC1
1502,openai,exclude,EC1
1503,openai,include,IC1
1504,openai,include,doubt
1505,openai,exclude,EC1
1506,openai,exclude,EC1
1507,openai,include,doubt
1508,openai,include,IC1
1509,openai,exclude,EC1
1510,openai,exclude,EC1
1511,openai,exclude,EC1
1512,openai,exclude,EC2
1513,openai,exclude,EC2
1514,openai,exclude,EC2
1515,openai,exclude,EC2
1516,openai,exclude,EC1
1517,openai,exclude,EC1
1518,openai,exclude,EC1
1519,openai,exclude,EC1
1520,openai,exclude,EC1
1521,openai,exclude,EC1
1522,openai,exclude,EC1
1523,openai,exclude,EC1
1524,openai,exclude,EC1
1525,openai,exclude,EC1
1526,openai,exclude,EC1
1527,openai,exclude,EC1
1528,openai,exclude,EC1
1529,openai,exclude,EC1|EC2
1530,openai,exclude,EC1
1531,openai,include,doubt
1532,openai,exclude,EC2
1533,openai,exclude,EC1
1534,openai,exclude,EC1
1535,openai,exclude,EC2
1536,openai,exclude,EC2
1537,openai,exclude,EC1
1538,openai,include,doubt
1539,openai,exclude,EC1
1540,openai,exclude,EC1
1541,openai,exclude,EC1
1542,openai,exclude,EC2
1543,openai,exclude,EC1
1544,openai,exclude,EC2
1545,openai,exclude,EC1
1546,openai,exclude,EC2
1547,openai,exclude,EC1
1548,openai,exclude,EC1
1549,openai,exclude,EC2
1550,openai,exclude,EC2
1551,openai,exclude,EC2
1552,openai,include,doubt
1553,openai,exclude,EC1
1554,openai,exclude,EC1
1555,openai,exclude,EC1
1556,openai,exclude,EC2
1557,openai,exclude,EC1
1558,openai,exclude,EC1
1559,openai,exclude,EC1
1560,openai,exclude,EC1
1561,openai,exclude,EC1
1562,openai,exclude,EC1
1563,openai,exclude,EC1
1564,openai,exclude,EC1
1565,openai,exclude,EC1
1566,openai,exclude,EC1
1567,openai,exclude,EC1
1568,openai,exclude,EC2
1569,openai,exclude,EC1
1570,openai,exclude,EC1
1571,openai,include,IC1|IC2
1572,openai,include,doubt
1573,openai,exclude,EC3
1574,openai,include,IC1
1575,openai,exclude,EC1
1576,openai,exclude,EC1
1577,openai,exclude,EC1
1578,openai,exclude,EC1
1579,openai,exclude,EC2
1580,openai,exclude,EC2
1581,openai,exclude,EC2
1582,openai,exclude,EC1
1583,openai,include,IC1
1584,openai,exclude,EC1
1585,openai,exclude,EC1
1586,openai,include,IC1
1587,openai,exclude,EC1
1588,openai,exclude,EC1
1589,openai,exclude,EC2
1590,openai,exclude,EC1
1591,openai,exclude,EC1
1592,openai,exclude,EC2
1593,openai,exclude,EC1
1594,openai,include,doubt
1595,openai,exclude,EC1
1596,openai,exclude,EC1
1597,openai,exclude,EC1
1598,openai,exclude,EC1
1599,openai,exclude,EC1
1600,openai,exclude,EC1
1601,openai,exclude,EC2
1602,openai,exclude,EC1
1603,openai,exclude,EC1
1604,openai,include,doubt
1605,openai,exclude,EC1
1606,openai,exclude,EC1
1607,openai,exclude,EC1
1608,openai,exclude,EC1
1609,openai,exclude,EC1
1610,openai,exclude,EC1
1611,openai,exclude,EC1
1612,openai,exclude,EC1
1613,openai,exclude,EC2
1614,openai,exclude,EC1
1615,openai,exclude,EC1
1616,openai,exclude,EC1
1617,openai,exclude,EC1
1618,openai,exclude,EC1
1619,openai,exclude,EC2
1620,openai,exclude,EC1
1621,openai,exclude,EC1
1622,openai,exclude,EC1
1623,openai,exclude,EC2
1624,openai,exclude,EC1
1625,openai,exclude,EC2
1626,openai,exclude,EC1
1627,openai,exclude,EC1
1628,openai,exclude,EC1
1629,openai,exclude,EC1
1630,openai,exclude,EC1
1631,openai,exclude,EC1
1632,openai,exclude,EC1
1633,openai,exclude,EC2
1634,openai,exclude,EC1
1635,openai,include,doubt
1636,openai,exclude,EC1
1637,openai,exclude,EC1
1638,openai,exclude,EC1
1639,openai,exclude,EC1
1640,openai,exclude,EC1
1641,openai,exclude,EC1
1642,openai,exclude,EC2
1643,openai,exclude,EC1
1644,openai,exclude,EC2
1645,openai,exclude,EC1
1646,openai,exclude,EC2
1647,openai,exclude,EC1
1648,openai,exclude,EC1
1649,openai,exclude,EC1
1650,openai,exclude,EC1
1651,openai,exclude,EC1
1652,openai,exclude,EC1
1653,openai,exclude,EC2
1654,openai,exclude,EC1
1655,openai,exclude,EC2
1656,openai,exclude,EC1
1657,openai,exclude,EC2
1658,openai,exclude,EC1
1659,openai,exclude,EC1
1660,openai,exclude,EC1
1661,openai,exclude,EC1
1662,openai,exclude,EC1
1663,openai,exclude,EC1
1664,openai,include,IC1
1665,openai,exclude,EC1
1666,openai,exclude,EC2
1667,openai,exclude,EC1
1668,openai,exclude,EC1
1669,openai,include,IC1
1670,openai,exclude,EC1
1671,openai,exclude,EC1
1672,openai,exclude,EC1
1673,openai,exclude,EC1
1674,openai,exclude,EC1
1675,openai,exclude,EC1
1676,openai,exclude,EC1
1677,openai,exclude,EC2
1678,openai,exclude,EC1
1679,openai,exclude,EC1
1680,openai,exclude,EC1|EC2
1681,openai,exclude,EC1
1682,openai,exclude,EC1
1683,openai,exclude,EC1
1684,openai,exclude,EC1
1685,openai,exclude,EC2
1686,openai,exclude,EC1
1687,openai,exclude,EC1
1688,openai,exclude,EC1
1689,openai,include,doubt
1690,openai,exclude,EC2
1691,openai,exclude,EC1
1692,openai,exclude,EC1
1693,openai,exclude,EC1
1694,openai,exclude,EC2
1695,openai,exclude,EC2
1696,openai,exclude,EC1
1697,openai,exclude,EC1
1698,openai,exclude,EC2
1699,openai,exclude,EC2
1700,openai,exclude,EC1|EC2
1701,openai,include,IC1
1702,openai,exclude,EC1|EC2
1703,openai,exclude,EC1
1704,openai,exclude,EC1
1705,openai,exclude,EC1
1706,openai,exclude,EC1
1707,openai,exclude,EC1
1708,openai,exclude,EC1
1709,openai,exclude,EC2
1710,openai,exclude,EC2
1711,openai,exclude,EC2
1712,openai,exclude,EC1
1713,openai,exclude,EC2
1714,openai,exclude,EC1
1715,openai,exclude,EC1
1716,openai,exclude,EC2
1717,openai,exclude,EC1
1718,openai,exclude,EC1
1719,openai,exclude,EC2
1720,openai,exclude,EC1
1721,openai,exclude,EC1
1722,openai,exclude,EC2
1723,openai,exclude,EC1
1724,openai,exclude,EC1
1725,openai,exclude,EC2
1726,openai,exclude,EC1
1727,openai,exclude,EC2
1728,openai,exclude,EC2
1729,openai,exclude,EC1
1730,openai,include,doubt
1731,openai,exclude,EC1
1732,openai,exclude,EC1
1733,openai,exclude,EC1
1734,openai,exclude,EC1
1735,openai,exclude,EC1
1736,openai,exclude,EC1
1737,openai,exclude,EC2
1738,openai,exclude,EC2
1739,openai,exclude,EC1
1740,openai,exclude,EC1
1741,openai,exclude,EC2
1742,openai,exclude,EC2
1743,openai,exclude,EC1
1744,openai,exclude,EC1
1745,openai,exclude,EC1
1746,openai,exclude,EC1
1747,openai,exclude,EC1
1748,openai,exclude,EC2
1749,openai,exclude,EC1
1750,openai,exclude,EC1
1751,openai,exclude,EC1
1752,openai,exclude,EC1
1753,openai,exclude,EC1
1754,openai,include,IC1
1755,openai,exclude,EC1
1756,openai,exclude,EC2
1757,openai,exclude,EC1
1758,openai,exclude,EC1
1759,openai,exclude,EC1
1760,openai,exclude,EC1
1761,openai,exclude,EC2
1762,openai,exclude,EC1
1763,openai,exclude,EC2
1764,openai,exclude,EC1
1765,openai,exclude,EC1
1766,openai,exclude,EC1
1767,openai,exclude,EC1
1768,openai,exclude,EC2
1769,openai,exclude,EC1
1770,openai,exclude,EC1
1771,openai,exclude,EC1
1772,openai,exclude,EC1
1773,openai,exclude,EC1
1774,openai,exclude,EC1
1775,openai,exclude,EC2
1776,openai,exclude,EC1
1777,openai,exclude,EC1
1778,openai,exclude,EC1
1779,openai,exclude,EC1|EC2
1780,openai,exclude,EC1
1781,openai,exclude,EC1
1782,openai,exclude,EC1
1783,openai,exclude,EC1
1784,openai,exclude,EC1
1785,openai,exclude,EC1
1786,openai,exclude,EC2
1787,openai,exclude,EC2
1788,openai,include,IC1
1789,openai,exclude,EC1
1790,openai,exclude,EC1
1791,openai,exclude,EC1
1792,openai,exclude,EC1
1793,openai,exclude,EC1
1794,openai,exclude,EC1
1795,openai,include,doubt
1796,openai,exclude,EC1
1797,openai,include,doubt
1798,openai,exclude,EC2
1799,openai,exclude,EC1
1800,openai,exclude,EC1
1801,openai,exclude,EC1
1802,openai,exclude,EC1
1803,openai,exclude,EC1
1804,openai,include,IC1
1805,openai,exclude,EC1
1806,openai,exclude,EC1
1807,openai,exclude,EC1
1808,openai,exclude,EC1
1809,openai,exclude,EC1
1810,openai,exclude,EC1
1811,openai,exclude,EC1
1812,openai,exclude,EC1
1813,openai,exclude,EC1
1814,openai,exclude,EC1
1815,openai,include,doubt
1816,openai,exclude,EC1
1817,openai,exclude,EC2
1818,openai,exclude,EC2
1819,openai,exclude,EC1
1820,openai,exclude,EC1
1821,openai,exclude,EC1
1822,openai,exclude,EC1
1823,openai,exclude,EC2
1824,openai,exclude,EC1
1825,openai,exclude,EC2
1826,openai,include,IC1|IC2
1827,openai,exclude,EC1
1828,openai,exclude,EC1
1829,openai,exclude,EC2
1830,openai,exclude,EC1
1831,openai,exclude,EC1
1832,openai,exclude,EC1
1833,openai,exclude,EC2
1834,openai,exclude,EC1
1835,openai,exclude,EC1
1836,openai,exclude,EC1
1837,openai,exclude,EC1
1838,openai,exclude,EC2
1839,openai,exclude,EC1
1840,openai,exclude,EC2
1841,openai,exclude,EC1
1842,openai,exclude,EC1
1843,openai,exclude,EC1
1844,openai,include,IC1
1845,openai,exclude,EC1
1846,openai,exclude,EC1
1847,openai,exclude,EC1
1848,openai,exclude,EC1
1849,openai,include,doubt
1850,openai,exclude,EC1
1851,openai,exclude,EC1
1852,openai,exclude,EC1
1853,openai,exclude,EC1
1854,openai,exclude,EC1
1855,openai,exclude,EC1
1856,openai,exclude,EC2
1857,openai,exclude,EC1
1858,openai,include,doubt
1859,openai,exclude,EC2
1860,openai,exclude,EC1
1861,openai,exclude,EC2
1862,openai,exclude,EC2
1863,openai,exclude,EC1
1864,openai,exclude,EC2
1865,openai,include,IC2
1866,openai,exclude,EC1
1867,openai,exclude,EC1
1868,openai,exclude,EC1
1869,openai,exclude,EC1
1870,openai,exclude,EC1
1871,openai,include,IC1
1872,openai,exclude,EC2
1873,openai,exclude,EC1
1874,openai,exclude,EC1
1875,openai,exclude,EC1
1876,openai,exclude,EC2
1877,openai,exclude,EC1
1878,openai,exclude,EC1
1879,openai,exclude,EC1
1880,openai,exclude,EC2
1881,openai,exclude,EC1
1882,openai,exclude,EC1
1883,openai,exclude,EC1
1884,openai,exclude,EC2
1885,openai,include,IC1
1886,openai,exclude,EC1
1887,openai,exclude,EC1
1888,openai,exclude,EC1
1889,openai,exclude,EC2
1890,openai,exclude,EC1
1891,openai,include,doubt
1892,openai,exclude,EC1
1893,openai,exclude,EC1
1894,openai,exclude,EC2
1895,openai,exclude,EC2
1896,openai,exclude,EC1
1897,openai,exclude,EC1
1898,openai,exclude,EC1
1899,openai,exclude,EC2
1900,openai,include,doubt
1901,openai,exclude,EC1
1902,openai,exclude,EC1
1903,openai,include,IC1
1904,openai,include,doubt
1905,openai,exclude,EC1
1906,openai,exclude,EC1
1907,openai,exclude,EC1
1908,openai,exclude,EC1
1909,openai,include,IC1|IC2
1910,openai,exclude,EC1
1911,openai,exclude,EC1
1912,openai,exclude,EC1
1913,openai,exclude,EC1
1914,openai,exclude,EC2
1915,openai,exclude,EC1
1916,openai,exclude,EC1
1917,openai,exclude,EC1
1918,openai,exclude,EC1
1919,openai,exclude,EC1
1920,openai,exclude,EC1
1921,openai,exclude,EC1
1922,openai,exclude,EC2
1923,openai,exclude,EC1
1924,openai,exclude,EC1
1925,openai,exclude,EC1
1926,openai,exclude,EC1
1927,openai,exclude,EC1
1928,openai,exclude,EC1
1929,openai,exclude,EC1
1930,openai,exclude,EC1
1931,openai,exclude,EC1
1932,openai,exclude,EC1
1933,openai,exclude,EC2
1934,openai,exclude,EC1
1935,openai,exclude,EC1
1936,openai,exclude,EC1
1937,openai,include,IC1|IC2
1938,openai,exclude,EC1
1939,openai,exclude,EC1
1940,openai,exclude,EC1
1941,openai,exclude,EC1
1942,openai,exclude,EC1
1943,openai,exclude,EC1
1944,openai,exclude,EC1
1945,openai,exclude,EC1
1946,openai,exclude,EC1
1947,openai,exclude,EC1
1948,openai,exclude,EC1
1949,openai,exclude,EC2
1950,openai,exclude,EC1
1951,openai,exclude,EC1
1952,openai,exclude,EC1
1953,openai,exclude,EC1
1954,openai,exclude,EC1
1955,openai,exclude,EC1
1956,openai,exclude,EC1
1957,openai,exclude,EC2
1958,openai,exclude,EC1
1959,openai,exclude,EC1
1960,openai,exclude,EC1
1961,openai,exclude,EC1
1962,openai,exclude,EC1
1963,openai,exclude,EC1
1964,openai,exclude,EC1
1965,openai,exclude,EC1
1966,openai,exclude,EC1
1967,openai,exclude,EC1
1968,openai,exclude,EC1
1969,openai,exclude,EC2
1970,openai,exclude,EC2
1971,openai,exclude,EC2
1972,openai,exclude,EC1
1973,openai,exclude,EC1
1974,openai,exclude,EC2
1975,openai,include,IC1|IC2
1976,openai,exclude,EC1
1977,openai,exclude,EC1
1978,openai,exclude,EC2
1979,openai,exclude,EC1
1980,openai,include,IC1
1981,openai,exclude,EC1
1982,openai,exclude,EC1
1983,openai,exclude,EC2
1984,openai,exclude,EC1
1985,openai,exclude,EC1
1986,openai,exclude,EC1
1987,openai,exclude,EC1
1988,openai,exclude,EC1
1989,openai,exclude,EC1
1990,openai,exclude,EC2
1991,openai,exclude,EC2
1992,openai,exclude,EC1
1993,openai,exclude,EC1
1994,openai,exclude,EC1
1995,openai,exclude,EC1
1996,openai,exclude,EC1
1997,openai,exclude,EC1
1998,openai,exclude,EC1
1999,openai,exclude,EC2
2000,openai,exclude,EC1
2001,openai,exclude,EC1
2002,openai,include,doubt
2003,openai,exclude,EC1
2004,openai,exclude,EC1
2005,openai,exclude,EC1
2006,openai,include,doubt
2007,openai,exclude,EC1
2008,openai,exclude,EC1
2009,openai,exclude,EC2
2010,openai,include,IC1|IC2
2011,openai,exclude,EC2
2012,openai,exclude,EC1
2013,openai,exclude,EC1
2014,openai,exclude,EC2
2015,openai,exclude,EC1
2016,openai,exclude,EC1
2017,openai,exclude,EC1
2018,openai,exclude,EC1
2019,openai,exclude,EC1
2020,openai,exclude,EC1
2021,openai,exclude,EC2
2022,openai,exclude,EC2
2023,openai,exclude,EC1
2024,openai,exclude,EC2
2025,openai,exclude,EC1
2026,openai,exclude,EC1
2027,openai,exclude,EC1
2028,openai,exclude,EC1
2029,openai,exclude,EC1
2030,openai,exclude,EC1
2031,openai,exclude,EC1
2032,openai,exclude,EC1
2033,openai,exclude,EC1
2034,openai,exclude,EC1
2035,openai,exclude,EC1
2036,openai,exclude,EC1
2037,openai,exclude,EC1
2038,openai,exclude,EC1
2039,openai,exclude,EC1
2040,openai,exclude,EC2
2041,openai,include,IC1
2042,openai,exclude,EC1
2043,openai,exclude,EC1
2044,openai,exclude,EC1
2045,openai,exclude,EC1
2046,openai,exclude,EC1
2047,openai,exclude,EC1
2048,openai,exclude,EC1
2049,openai,exclude,EC1
2050,openai,exclude,EC1
2051,openai,exclude,EC1
2052,openai,exclude,EC1
2053,openai,exclude,EC1
2054,openai,exclude,EC1
2055,openai,exclude,EC1
2056,openai,exclude,EC1
2057,openai,include,doubt
2058,openai,exclude,EC1
2059,openai,exclude,EC1
2060,openai,exclude,EC2
2061,openai,exclude,EC1
2062,openai,exclude,EC1
2063,openai,exclude,EC1
2064,openai,exclude,EC1
2065,openai,exclude,EC1
2066,openai,exclude,EC1
2067,openai,include,IC1
2068,openai,exclude,EC1
2069,openai,exclude,EC2
2070,openai,exclude,EC1
2071,openai,exclude,EC1
2072,openai,exclude,EC2
2073,openai,exclude,EC2
2074,openai,include,IC1
2075,openai,exclude,EC1
2076,openai,include,doubt
2077,openai,exclude,EC1
2078,openai,exclude,EC1
2079,openai,exclude,EC1
2080,openai,exclude,EC1
2081,openai,exclude,EC1
2082,openai,include,IC1
2083,openai,exclude,EC2
2084,openai,exclude,EC2
2085,openai,exclude,EC1
2086,openai,exclude,EC1
2087,openai,exclude,EC1
2088,openai,exclude,EC1
2089,openai,exclude,EC2
2090,openai,include,IC1
2091,openai,exclude,EC1
2092,openai,exclude,EC1
2093,openai,exclude,EC1
2094,openai,exclude,EC1
2095,openai,exclude,EC1
2096,openai,exclude,EC2
2097,openai,exclude,EC1
2098,openai,exclude,EC1
2099,openai,exclude,EC1
2100,openai,exclude,EC1
2101,openai,exclude,EC1
2102,openai,exclude,EC1
2103,openai,exclude,EC1
2104,openai,exclude,EC1
2105,openai,exclude,EC1
2106,openai,exclude,EC1
2107,openai,include,IC1
2108,openai,exclude,EC1
2109,openai,exclude,EC1
2110,openai,exclude,EC1
2111,openai,exclude,EC2
2112,openai,exclude,EC1
2113,openai,exclude,EC1
2114,openai,exclude,EC1
2115,openai,exclude,EC1
2116,openai,exclude,EC1
2117,openai,exclude,EC1
